"id","parent_organisation_id","organisation_name","trade_name","fy_start_month","fy_end_month","website","registration_number","vat_number","crm_id","status_id","registered_country_id","creator_ledger_id","created_by","updated_by","created_at","updated_at","logo_url","industry_id","currency_id","description","nace_section_id","revenue_access_number","exchange_ref_id","hierarchy_code","deleted_at","is_delete","leads_transactions_id","allow_external_app","proof_of_identity","proof_of_address","Column32"
29044,,A.Dabler S.A. Ilektrologikou Ylikou & Plastikon Eidon,"",October,September,www.dabler.gr,"",,,1,86,1,,,"2021-10-05 05:10:36","2021-10-05 05:10:36",,61,1,,,,,,,0,0,0,,,
27634,,A.E.No.L. S.A.,"",October,September,www.aenol.gr,"",,,1,86,1,,,"2021-10-05 05:10:18","2021-10-05 05:10:18",,98,1,,,,,,,0,0,0,,,
2641,,A.F. White Limited,"",August,July,"","756698","","",1,233,1,1,1,"2021-08-18 12:46:15","2021-08-18 12:46:15",,1,1,A.F. White Limited,2,"","20170524004141",#2641#,,0,0,0,,,
31704,,A.G.S. Financial Services,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:11:12","2021-10-05 05:11:12",,,1,,,,,,,0,0,0,,,
24569,,A.I.C Plastics Pallets Limited,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:09:37","2021-10-05 05:09:37",,89,1,,,,,,,0,0,0,,,
65366,,A.I.S Nigerian limited,,January,December,"",,,,1,159,1,205,205,"2023-11-16 15:20:44","2023-11-16 15:20:44",,98,1,,5020,,,,,0,0,0,,,
56135,,A.M. SHIPBUILDING IKE,"",July,June,"","","",,,86,1,216,216,"2022-07-18 07:57:28","2022-07-18 07:57:28",,126,1,,,,,,,0,80166,0,,,
40032,,A.O.C. Services Limited,"",October,September,"",IE103107,,,1,106,1,,,"2021-10-05 05:14:01","2021-10-05 05:14:01",,98,1,,,,,,,0,0,0,,,
56136,,A.P. & A. LTD - GREECE,"",July,June,"","","",,,86,1,216,216,"2022-07-18 08:09:22","2022-07-18 08:09:22",,126,1,,,,,,,0,80169,0,,,
28555,,A.P. Recycling S.A.,"",October,September,www.ap-recycling.gr,"",,,1,86,1,,,"2021-10-05 05:10:30","2021-10-05 05:10:30",,146,1,,,,,,,0,0,0,,,
27095,,A.P.M. Transport - Logistiks S.A..,"",October,September,www.apmtransport.com,"",,,1,86,1,,,"2021-10-05 05:10:11","2021-10-05 05:10:11",,70,1,,,,,,,0,0,0,,,
43855,,A.R.I. Services Europe Limited t/a Arise,"",October,September,www.arise-europe.com,"",,,1,106,1,,,"2021-10-05 05:16:31","2021-10-05 05:16:31",,83,1,,,,,,,0,0,0,,,
56137,,A.S. MARINE LTD,"",July,June,"","","",,,86,1,216,216,"2022-07-18 08:18:24","2022-07-18 08:18:25",,126,1,,,,,,,0,80172,0,,,
5279,,A.S.A. Merchandising Limited,"",August,July,http://www.asamarketing.ie,IE105513,IE 4698304D,"0010Y00000AlCrUQAV",1,106,1,1,1,"2021-08-18 12:46:50","2022-12-06 14:12:00",,1,1,A.S.A. Merchandising Limited,2,"","11502000244",#5279#,,0,88818,0,,,
5626,,A.S.A. Merchandising Limited,"",August,July,www.asamarketing.ie,"","","0010Y00000AlCrU",1,106,1,134,158,"2016-12-22 00:00:00","2021-12-23 16:10:14",,1,1,"",2,"","11502000244",#5626#,"2021-12-23 16:10:14",0,0,0,,,
59715,,A.S.D. Financial Consultants S.A.,,January,December,http://asd-sa.gr/,,,,7,86,1,205,205,"2022-09-16 12:33:34","2022-09-16 12:33:34",,64,1,,475,,,,,0,0,0,,,
31705,,A.T. Diamond & Co.,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:11:12","2021-10-05 05:11:12",,,1,,,,,,,0,0,0,,,
4491,,A.T.T Flooring,"",August,July,"","406291","","0011v00002Vd0kX",1,106,1,73,449,"2020-02-10 00:00:00","2021-04-08 00:00:00",,1,1,"",2,"","20200210007332",#4491#,,0,0,0,,,
27135,,A.T.T.P. S.A.,"",October,September,www.attp.gr,"",,,1,86,1,,,"2021-10-05 05:10:11","2021-10-05 05:10:11",,4,1,,,,,,,0,0,0,,,
33168,,A.T.UNIFORM LIMITED,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:11:33","2021-10-05 05:11:33",,98,1,,,,,,,0,0,0,,,
60168,,A/T Capital Management Limited,,January,December,http://atcapital.ae/,,,,7,106,1,205,205,"2022-09-23 15:58:01","2022-09-23 15:58:01",,64,1,,475,,,,,0,0,0,,,
2412,,A&A Eco Products,"",August,July,"",Tin no: 07800453313,"","",1,102,1,1,1,"2021-08-18 12:46:12","2021-08-18 12:46:12",,1,3,A&A Eco Products,2,"","20170227003830",#2412#,,0,0,0,,,
16437,,A&A Engineering Company Limited,"",October,September,www.aaengineering.ie,"",,,1,106,1,,,"2021-10-05 05:06:13","2021-10-05 05:06:13",,96,1,,,,,,,0,0,0,,,
39064,,A&A Trading,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:13:47","2021-10-05 05:13:47",,126,1,,,,,,,0,0,0,,,
63446,,A&A Trading,"",July,June,"","","",,,237,1,779,779,"2023-07-07 11:42:17","2023-07-07 11:42:17",,98,2,,,,,,,0,94351,0,,,
70556,,A&B Groceries,,January,December,"",,,,1,235,1,205,205,"2024-06-27 05:30:34","2024-06-27 05:30:34",,98,1,,5020,,,,,0,0,0,,,
60441,,A&C Auditing and Consulting Co,,January,December,"",,,,7,243,1,205,741,"2022-09-28 13:21:56","2022-09-28 13:21:56",,64,1,,475,,,,,0,0,0,,,
55940,,A&G Global Financing,A&G Consulting,May,April,http://www.aggfin.com,"","",,,227,1,140,140,"2022-05-11 10:23:50","2022-05-11 10:23:50",,64,1,,478,,,,,0,79071,0,,,
67659,,A&G PIPES and Plastics Limited,,January,December,Na,,,,1,84,1,205,205,"2024-03-06 08:15:57","2024-03-06 08:15:57",,98,1,,5020,,,,,0,0,0,,,
56132,,A&K Shipbrokers,"",November,October,"","","",,,86,1,216,741,"2022-07-18 07:41:18","2022-11-09 11:32:16",,123,1,,,,,,,0,80157,0,,,
54692,,A&L Goodbody,"",,,www.algoodbody-com,"","","0011v00002RN0Jl",,106,1,192,192,"2019-12-12 00:00:00","2019-12-12 00:00:00",,,1,"",,"",,,,0,0,0,,,
7148,8,A&L Goodbody Consulting Limited,"",August,July,"",IE341928,"","",1,106,1,1,1,"2021-08-18 12:47:34","2021-08-18 12:47:34",,1,1,A&L Goodbody Consulting Limited,2,"","20160407000755",#8#7148#,,0,0,0,,,
24869,,A&M Belting Company Limited,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:09:41","2021-10-05 05:09:41",,89,1,,,,,,,0,0,0,,,
3825,,A&M Commercials,"",August,July,"","357539","","0011v00001oRVAu",1,106,1,71,158,"2018-10-18 00:00:00","2019-02-22 00:00:00",,1,1,"",2,"","20181018006531",#3825#,,0,0,0,,,
16736,,A&M Commercials Ireland Limited,"",October,September,www.amcommercials.com,"",,,1,106,1,,,"2021-10-05 05:06:17","2021-10-05 05:06:17",,14,1,,,,,,,0,0,0,,,
41071,,A&O IT,"",October,September,aoitgroup.co.uk,"",,,1,106,1,,,"2021-10-05 05:14:16","2021-10-05 05:14:16",,,1,,,,,,,0,0,0,,,
42699,,A&S Fibreglass,"",October,September,www.fearonfibreglass.com,"",,,1,106,1,,,"2021-10-05 05:16:14","2021-10-05 05:16:14",,120,1,,,,,,,0,0,0,,,
54699,,A&V ? Gas SA,"",,,"",NIPT: K92223503O,"","0011v000030P9Rf",,2,1,69,69,"2021-06-01 00:00:00","2022-04-19 12:47:39",,,1,"",,"",,,,0,78761,0,,,
63531,,A1,,January,December,NOT DONE,,,,1,185,1,205,205,"2023-07-10 10:34:43","2023-07-17 13:34:07",,98,1,,5020,,,,,0,94926,0,,,
28454,,A1 CARRIER EXPRESS APS,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:10:29","2021-10-05 05:10:29",,126,1,,,,,,,0,0,0,,,
42178,,A1 Direct Oil Co,"",October,September,http://www.eurooil.ie,"",,,1,106,1,,,"2021-10-05 05:14:30","2021-10-05 05:14:30",,86,1,,,,,,,0,0,0,,,
68250,,A1 ENERGY SDN. BHD.,,January,December,www.a1energy.com.my,,,,1,132,1,205,205,"2024-03-28 04:41:38","2024-03-28 04:41:38",,98,1,,5020,,,,,0,0,0,,,
66182,,A1 international sarl,,January,December,A1 international sarl,,,,1,234,1,205,205,"2023-12-19 11:45:59","2023-12-19 11:45:59",,98,1,,5020,,,,,0,0,0,,,
17224,,A1 Locks Ltd,"",October,September,http://www.expertsecurity.ie,"",,,1,106,1,,,"2021-10-05 05:06:24","2021-10-05 05:06:24",,89,1,,,,,,,0,0,0,,,
31706,,A1 Mortgages,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:11:12","2021-10-05 05:11:12",,3,1,,,,,,,0,0,0,,,
63860,,A1 Naglabusan Farming Cooperative,,January,December,NA,,,,1,237,1,205,205,"2023-08-04 02:25:10","2023-08-04 02:25:10",,98,1,,5020,,,,,0,0,0,,,
25584,,A1 Packaging Supplies,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:09:50","2021-10-05 05:09:50",,70,1,,,,,,,0,0,0,,,
69136,,A1 Sounds,,January,December,https://a1sound.co.za/,,,,1,122,1,205,205,"2024-05-09 21:05:31","2024-05-09 21:05:31",,98,1,,5020,,,,,0,0,0,,,
2925,,A1 Telekom Austria Aktiengesellschaft,A1 Telekom,August,July,"",AT05153360,"","",1,14,1,1,1,"2021-08-18 12:46:19","2021-08-18 12:46:19",,1,1,A1 Telekom Austria Aktiengesellschaft,2,"","20180110004642",#2925#,,0,0,0,,,
4959,,A1 Tiles,"",August,July,"",IE361377,"","0011v00002Y9KYn",1,106,1,73,73,"2020-03-25 00:00:00","2020-03-25 00:00:00",,1,1,"",2,"","20200325007830",#4959#,,0,0,0,,,
21295,,A1 Tooling Supplies,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:07:17","2021-10-05 05:07:17",,46,1,,,,,,,0,0,0,,,
40156,,A1 Tradesman,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:14:03","2021-10-05 05:14:03",,,1,,,,,,,0,0,0,,,
5460,,A1 Tradesmen Limited,A1Tradesmen Ltd,August,July,www.a1tradesmen.ie,IE568333,"3382286LH","0010Y00001NgdBJ",1,106,1,163,158,"2018-04-19 00:00:00","2022-12-07 09:53:10",,1,1,"",2,"","11805001277",#5460#,,0,88966,0,,,
46268,,A1 Tradesmen Ltd,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:17:04","2021-12-23 16:12:20",,45,1,,,,,,"2021-12-23 16:12:20",0,0,0,,,
56138,,A1 YACHT TRADE CONSORTIUM SA,"",July,June,"","","",,,86,1,216,216,"2022-07-18 08:23:05","2022-07-18 08:23:05",,126,1,,,,,,,0,80175,0,,,
35625,,A2B Online,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:13:01","2021-10-05 05:13:01",,126,1,,,,,,,0,0,0,,,
28486,,A2B-ONLINE 1 BV,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:10:29","2021-10-05 05:10:29",,126,1,,,,,,,0,0,0,,,
58072,,A2B-online Ship Management BV,,January,December,"",,,,1,154,1,205,205,"2022-08-31 12:21:04","2022-08-31 12:21:04",,126,1,,5020,,,,,0,0,0,,,
62810,,A2L Capital,,January,December,"",,,,1,214,1,205,205,"2023-05-17 00:42:42","2023-05-17 00:42:42",,98,1,,5020,,,,,0,0,0,,,
64070,,A2L Capital L.L.C,,January,December,"",,,,1,234,1,205,205,"2023-08-17 02:31:50","2023-08-17 02:31:50",,98,1,,5020,,,,,0,0,0,,,
60711,,A2n3,"",October,September,"","","",,7,86,1,205,760,"2022-10-06 05:16:40","2022-10-21 10:18:49",,64,1,,475,,,,,0,0,0,,,
30803,,A2Z Facility Services Limited,"",October,September,http://www.a2zcleaners.com,"",,,1,106,1,,,"2021-10-05 05:11:00","2021-10-05 05:11:00",,45,1,,,,,,,0,0,0,,,
31707,,"A2Z Mortgages, CU","",October,September,"","",,,1,106,1,,,"2021-10-05 05:11:12","2021-10-05 05:11:12",,,1,,,,,,,0,0,0,,,
3773,,A2Z Recovery,"",August,July,"","5880066M","","",1,106,1,1,1,"2021-08-18 12:46:30","2021-08-18 12:46:30",,1,1,A2Z Recovery,2,"","20181001006227",#3773#,,0,0,0,,,
53552,,A2Z Wholesale Limited,"",,,"","12552016",GB347128987,"0011v00002qMSeK",,233,1,199,449,"2020-11-18 00:00:00","2021-04-08 00:00:00",,,1,"",,"",,,,0,0,0,,,
64465,,aa,,January,December,"",,,,1,234,1,205,205,"2023-09-17 11:54:04","2023-09-18 09:08:12",,98,1,,5020,,,,,0,96541,0,,,
30843,,AA Archer,"",October,September,http://www.cleancork.ie,"",,,1,106,1,,,"2021-10-05 05:11:01","2021-10-05 05:11:01",,26,1,,,,,,,0,0,0,,,
64241,,AA Bon-Port,,January,December,"",,,,1,120,1,205,205,"2023-08-30 12:05:12","2023-08-31 07:27:14",,98,1,,5020,,,,,0,95992,0,,,
64245,,AA Bon-Port,"",August,July,"","","",,,120,1,139,139,"2023-08-31 07:25:23","2023-08-31 07:25:23",,98,1,,,,,,,0,95990,0,,,
70259,,AA Commercial Group FZ LLC,,January,December,AA Commercial Group FZ LLC,,,,1,237,1,205,205,"2024-06-19 17:53:57","2024-06-19 17:53:57",,98,1,,5020,,,,,0,0,0,,,
18841,,AA Door Specialists,"",October,September,www.aadoors.ie,"",,,1,106,1,,,"2021-10-05 05:06:44","2021-10-05 05:06:44",,96,1,,,,,,,0,0,0,,,
29509,,AA Shipping,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:10:42","2021-10-05 05:10:42",,126,1,,,,,,,0,0,0,,,
30570,,AA Telecom,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:10:57","2021-10-05 05:10:57",,83,1,,,,,,,0,0,0,,,
70124,,AA Traders,,January,December,"",,,,1,166,1,205,205,"2024-06-16 17:25:09","2024-06-16 17:25:09",,98,1,,5020,,,,,0,0,0,,,
63372,,Aaa,"",July,June,"","","",,1,105,1,205,779,"2023-07-03 19:09:22","2023-07-12 15:52:12",,98,1,,5020,,,,,0,94662,0,,,
60450,,AAA FInancial Advisor,,January,December,"",,,,7,235,1,205,741,"2022-09-28 13:21:56","2022-09-28 13:21:56",,64,1,,475,,,,,0,0,0,,,
1780,,Aaa Talent,"",August,July,"",HRB 161412,"","",1,83,1,1,1,"2021-08-18 12:46:03","2021-08-18 12:46:03",,1,1,Aaa Talent,2,"","20160527002588",#1780#,,0,0,0,,,
19711,,AAA U Store IT,"",October,September,http://www.ustoreit.ie,"",,,1,106,1,,,"2021-10-05 05:06:55","2021-10-05 05:06:55",,26,1,,,,,,,0,0,0,,,
70280,,AAAAAAAAAAAAAAAAAAAAA,,January,December,"",,,,1,106,1,205,205,"2024-06-20 09:29:19","2024-06-20 09:29:19",,98,1,,5020,,,,,0,0,0,,,
16738,,Aabspec International Limited,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:06:17","2021-10-05 05:06:17",,61,1,,,,,,,0,0,0,,,
64873,,Aabuhay Marketing Company,"",October,September,"","","",,1,17,1,205,205,"2023-10-12 09:46:52","2023-10-12 15:33:26",,98,1,,5020,,,,,0,0,0,,,
53855,,AAC Spectrum Limited,"",,,"","3829846","","0011v00001ldjIF",,106,1,150,449,"2018-10-02 00:00:00","2021-04-08 00:00:00",,,1,"",,"",,,,0,0,0,,,
62827,,"AAD Investment, Trading",,January,December,"",,,,1,66,1,205,205,"2023-05-18 09:29:00","2023-05-18 09:29:00",,98,1,,5020,,,,,0,0,0,,,
66901,,AAG Solutions,,January,December,www.aagsolutions.co.in,,,,1,102,1,205,205,"2024-01-25 06:19:32","2024-01-25 06:19:32",,98,1,,5020,,,,,0,0,0,,,
47868,,Aage Hempel Group,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:17:26","2021-10-05 05:17:26",,126,1,,,,,,,0,0,0,,,
38617,,Aagesen and Partners,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:13:41","2021-10-05 05:13:41",,126,1,,,,,,,0,0,0,,,
47938,,Aah Europe Hose Company Limited,"",October,September,"",IE597508,"","0011v00002Pv6nG",1,106,1,199,199,"2019-11-25 00:00:00","2019-11-26 00:00:00",,126,1,"",,"",,,,0,0,0,,,
68745,,Aahva Company Limited,"",April,March,"","","",,,159,1,80,80,"2024-04-22 11:32:52","2024-04-22 11:33:21",,98,3,,,,,,,0,104588,0,,,
31025,,AAirex,"",October,September,http://www.aairexenvironmental.com,"",,,1,106,1,,,"2021-10-05 05:11:03","2021-10-05 05:11:03",,89,1,,,,,,,0,0,0,,,
16740,,Aairex Environmental,"",October,September,www.aairexenvironmental.com,"",,,1,106,1,,,"2021-10-05 05:06:17","2021-10-05 05:06:17",,48,1,,,,,,,0,0,0,,,
62795,,Aala Imam Balfaoih Foodstuff Trading Company Limited,"",May,April,"","","",,1,185,1,205,205,"2023-05-15 22:32:43","2023-05-23 09:20:12",,98,1,,5020,,,,,0,0,0,,,
62699,,AALA IMAM BALFAQIH FOODSTUFF TRADING COMPANY,,January,December,www.aalaimambalfaqih.com,,,,1,185,1,205,205,"2023-05-06 08:09:37","2023-05-06 08:09:37",,98,1,,5020,,,,,0,0,0,,,
44302,,Aalborg Amusements,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:16:37","2021-10-05 05:16:37",,88,1,,,,,,,0,0,0,,,
29566,,AALDERDIJK NAVIGATION LTD,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:10:43","2021-10-05 05:10:43",,126,1,,,,,,,0,0,0,,,
16438,,Aalto Bio Reagents Limited,"",October,September,www.aaltobioreagents.ie,"",,,1,106,1,,,"2021-10-05 05:06:13","2021-10-05 05:06:13",,106,1,,,,,,,0,0,0,,,
45454,,Aalto Bio Reagents Ltd,"",October,September,http://www.aaltobioreagents.ie,"",,,1,106,1,,,"2021-10-05 05:16:52","2021-10-05 05:16:52",,106,1,,,,,,,0,0,0,,,
28144,,Aalto Shipping Company,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:10:25","2021-10-05 05:10:25",,70,1,,,,,,,0,0,0,,,
39359,,Aannemingsbedrijk K Krul & Zon,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:13:51","2021-10-05 05:13:51",,123,1,,,,,,,0,0,0,,,
53945,,AAP Saab Limited,"",,,"","11798034","","0011v00002ld6yJ",,32,1,73,449,"2020-09-01 00:00:00","2021-04-08 00:00:00",,,1,"",,"",,,,0,0,0,,,
63711,,Aapc,,January,December,Aapc,,,,1,71,1,205,205,"2023-07-14 14:21:28","2023-07-14 14:21:28",,98,1,,5020,,,,,0,0,0,,,
65239,,AAPlanet LLC,,January,December,https://www.linkedin.com/in/aly-mohamed-68a049193?,,,,1,138,1,205,205,"2023-11-05 23:53:21","2023-11-05 23:53:21",,98,1,,5020,,,,,0,0,0,,,
66932,,AAR Consultancy,"",January,December,https://aarconsultancy.com,"","",,,106,1,763,763,"2024-01-27 09:55:28","2024-01-27 10:11:41",,3,1,,,,,,,0,101189,0,,,
39779,,Aaran Insurance Limited,"",October,September,"",IE276283,,,1,106,1,,,"2021-10-05 05:13:58","2021-10-05 05:13:58",,98,1,,,,,,,0,0,0,,,
31708,,Aaran Insurances,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:11:12","2021-10-05 05:11:12",,,1,,,,,,,0,0,0,,,
6023,,Aardvark Accountancy Services,"",August,July,"","","","0010Y00000AlCrV",1,106,1,134,218,"2016-12-22 00:00:00","2021-04-07 00:00:00",,1,1,"",2,"","0010Y00000AlCrVQAV",#6023#,,0,72875,0,,,
24474,,aardvark electrical,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:09:35","2021-10-05 05:09:35",,,1,,,,,,,0,0,0,,,
28456,,AARHUS HAVN,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:10:29","2021-10-05 05:10:29",,126,1,,,,,,,0,0,0,,,
42279,,Aarmour Pak Limited,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:14:31","2021-10-05 05:14:31",,110,1,,,,,,,0,0,0,,,
45505,,Aarmour Pak Ltd,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:16:53","2021-10-05 05:16:53",,89,1,,,,,,,0,0,0,,,
5627,,Aaron Mc Groarty,"",August,July,"","","","0010Y00000VBDkp",1,106,1,158,158,"2017-06-30 00:00:00","2018-12-14 00:00:00",,1,1,"",2,"",A0007,#5627#,,0,0,0,,,
66762,,Aaron Otuo-Acheampong,"",January,December,"","","",,,159,1,80,80,"2024-01-15 14:02:03","2024-01-15 14:02:03",,98,3,,,,,,,0,100845,0,,,
44336,,Aaron Packaging,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:16:37","2021-10-05 05:16:37",,89,1,,,,,,,0,0,0,,,
16931,,Aaron Value Adding Services Limited,"",October,September,www.aaronpcb.com,"",,,1,106,1,,,"2021-10-05 05:06:20","2021-10-05 05:06:20",,57,1,,,,,,,0,0,0,,,
67384,,Aaron's firm,,January,December,https://www.facebook.com/profile.php?id=100083831059817,,,,1,159,1,205,205,"2024-02-22 13:27:40","2024-02-22 13:27:40",,98,1,,5020,,,,,0,0,0,,,
62312,,Aart De Boer SRL,"",April,March,http://aartdeboer-x.com,"","",,1,109,1,205,216,"2023-04-10 21:05:35","2023-04-11 09:26:08",,63,1,,5020,,,,,0,0,0,,,
38658,,AAS Kystservice,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:13:42","2021-10-05 05:13:42",,126,1,,,,,,,0,0,0,,,
28258,,Aasen Shipping,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:10:26","2021-10-05 05:10:26",,70,1,,,,,,,0,0,0,,,
38695,,Aasly Shipping,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:13:42","2021-10-05 05:13:42",,126,1,,,,,,,0,0,0,,,
55496,,Aasly Shipping A/S,"",November,October,"","","",,1,164,1,205,763,"2022-02-17 14:20:20","2022-11-29 08:57:31",,126,1,Wilhelm Butler,424,,,,,0,0,0,,,
47816,,aass,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:17:25","2021-10-05 05:17:25",,81,1,,,,,,,0,0,0,,,
68203,,Aastha Foodstuff international Free Zone Establishment,"",April,March,https://www.aasthauae.com/,"","",,1,237,1,205,829,"2024-03-25 19:11:11","2024-04-08 07:23:48",,414,1,,5020,,,,,0,0,0,,,
61660,,AAVP Business Management Private Limited,"",February,January,"","","",,,102,1,741,768,"2023-02-14 11:53:53","2023-02-15 16:24:25",,64,1,,,,,,,0,90445,0,,,
53678,,AAW Limited,"",December,,"",IE426564,"","0010Y000012yJus",,106,1,163,163,"2018-01-04 00:00:00","2018-01-04 00:00:00",,,1,"",,"",,,,0,0,0,,,
64249,,Aazakart,"",September,August,"","","",,,102,1,139,139,"2023-09-01 06:13:17","2023-09-01 06:13:17",,98,1,,,,,,,0,96008,0,,,
66472,,Aazan General Trading FZ LLC,"",January,December,"","","",,1,237,1,205,205,"2024-01-02 19:46:31","2024-01-24 17:09:11",,98,3,,5020,,,,,0,0,0,,,
56139,,AB FELIX LTD,"",July,June,"","","",,,86,1,216,216,"2022-07-18 08:38:08","2022-07-18 08:38:08",,126,1,,,,,,,0,80178,0,,,
56140,,AB FELIX LTD,"",July,June,"","","",,,86,1,216,216,"2022-07-18 08:44:44","2022-07-18 08:44:44",,126,1,,,,,,,0,80180,0,,,
18843,,AB Group Packaging Ireland Ltd,"",October,September,http://www.abgrouppackaging.com,"",,,1,106,1,,,"2021-10-05 05:06:44","2021-10-05 05:06:44",,89,1,,,,,,,0,0,0,,,
23242,,AB InBev,"",October,September,"","","","0011v000030P1Zs",1,106,1,69,69,"2021-06-01 00:00:00","2021-06-01 00:00:00",,19,1,"",,"",,,,0,0,0,,,
21615,,AB Jordan Solicitors,"",October,September,http://www.abjordan.ie,"",,,1,106,1,,,"2021-10-05 05:07:21","2021-10-05 05:07:21",,85,1,,,,,,,0,0,0,,,
35197,,AB Maritime,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:12:55","2021-10-05 05:12:55",,126,1,,,,,,,0,0,0,,,
56141,,AB MARITIME INC (SHIPPING AGENTS),"",July,June,"","","",,,86,1,216,216,"2022-07-18 09:11:35","2022-07-18 09:11:36",,126,1,,,,,,,0,80184,0,,,
56142,,AB MARITIME INC (SHIPPING AGENTS),"",July,June,"","","",,,86,1,216,216,"2022-07-18 09:13:56","2022-07-18 09:13:56",,126,1,,,,,,,0,80186,0,,,
16933,,AB Oils,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:06:20","2021-10-05 05:06:20",,86,1,,,,,,,0,0,0,,,
2021,,Ab Power Systems Limited,"",August,July,"",IE158279,"","",1,106,1,1,1,"2021-08-18 12:46:07","2021-08-18 12:46:07",,1,1,Ab Power Systems Limited,2,"","20160811003089",#2021#,,0,0,0,,,
16132,,AB Power Systems Ltd,"",October,September,http://www.abpowersystems.ie,"",,,1,106,1,,,"2021-10-05 05:06:09","2021-10-05 05:06:09",,89,1,,,,,,,0,0,0,,,
18845,,AB Sales,"",October,September,www.absales.ie,"",,,1,106,1,,,"2021-10-05 05:06:44","2021-10-05 05:06:44",,89,1,,,,,,,0,0,0,,,
2092,,Ab Sciex Ireland Limited,AB Sciex Ireland Limited,August,July,"",IE475243,"","",1,106,1,1,1,"2021-08-18 12:46:08","2021-08-18 12:46:08",,1,1,Ab Sciex Ireland Limited,2,"","20160928003340",#2092#,,0,0,0,,,
39360,,AB Shipbrokers,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:13:51","2021-10-05 05:13:51",,123,1,,,,,,,0,0,0,,,
39485,,AB Shipping Freight Management,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:13:54","2021-10-05 05:13:54",,126,1,,,,,,,0,0,0,,,
44163,,AB Systems,"",October,September,http://www.absystems.ie,"",,,1,106,1,,,"2021-10-05 05:16:35","2021-10-05 05:16:35",,88,1,,,,,,,0,0,0,,,
63368,,AB Whitney & Company,"",July,June,"","","",,1,159,1,205,205,"2023-07-03 10:01:02","2023-07-12 08:30:12",,98,1,,5020,,,,,0,94630,0,,,
48116,,Ab Wood Products Limited,"",October,September,www.abwood.net,IE542745,,,1,106,1,,,"2021-10-05 05:17:30","2021-10-05 05:17:30",,98,1,,,,,,,0,0,0,,,
70488,,Ab.bras soluções Integradas,,January,December,abbras.com,,,,1,30,1,205,205,"2024-06-25 15:41:03","2024-06-25 15:41:03",,98,1,,5020,,,,,0,0,0,,,
60235,,Abacare,,January,December,"",,,,7,46,1,205,741,"2022-09-28 13:21:50","2022-09-28 13:21:50",,64,1,,475,,,,,0,0,0,,,
62259,,Abacon Capital,"",April,March,"","","",,,83,1,763,763,"2023-04-04 08:09:09","2023-04-04 08:09:09",,64,1,,,,,,,0,91856,0,,,
40418,,Abacus & Company Chartered Certified Accountants,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:14:07","2021-10-05 05:14:07",,,1,,,,,,,0,0,0,,,
20503,,Abacus Accounting Services,"",October,September,http://www.abacusaccountingservices.ie,"",,,1,106,1,,,"2021-10-05 05:07:06","2021-10-05 05:07:06",,3,1,,,,,,,0,0,0,,,
27265,,Abacus Auditors S.A.,"",October,September,www.abacusnetwork.gr,"",,,1,86,1,,,"2021-10-05 05:10:13","2021-10-05 05:10:13",,3,1,,,,,,,0,0,0,,,
31709,,Abacus Finance,"",October,September,"","",,,1,106,1,,,"2021-10-05 05:11:12","2021-10-05 05:11:12",,64,1,,,,,,,0,0,0,,,
42934,,Abacus Financial,"",October,September,www.dowlingfinancial.ie,"",,,1,106,1,,,"2021-10-05 05:16:17","2021-10-05 05:16:17",,64,1,,,,,,,0,0,0,,,
